NZ_JXTT01000001	VERSION	0	0	NZ_JXTT01000001.1	805303257
NZ_JXTT01000002	CDS	48182	49063	NA	NA
NZ_JXTT01000002	CDS	49384	51117	NA	NA
NZ_JXTT01000002	CDS	51123	51836	NA	NA
NZ_JXTT01000002	CDS	51860	52756	NA	NA
NZ_JXTT01000002	CDS	52869	53390	NA	NA
NZ_JXTT01000002	CDS	53443	53856	NA	NA
NZ_JXTT01000002	CDS	53837	54103	NA	NA
NZ_JXTT01000002	CDS	54102	54338	NA	NA
NZ_JXTT01000002	CDS	54353	55333	NA	NA
NZ_JXTT01000002	CDS	55441	56100	NA	NA
NZ_JXTT01000002	CDS	56264	56575	NA	NA
NZ_JXTT01000002	CDS	56733	58166	NA	NA
NZ_JXTT01000002	CDS	58231	61104	NA	NA
NZ_JXTT01000002	CDS	61356	61745	NA	NA
NZ_JXTT01000002	CDS	61771	62865	NA	NA
NZ_JXTT01000002	CDS	63320	64522	NA	NA
NZ_JXTT01000002	CDS	64620	65798	NA	NA
NZ_JXTT01000002	CDS	65795	67111	NA	NA
NZ_JXTT01000002	CDS	67137	67721	NA	NA
NZ_JXTT01000002	CDS	67882	68211	NA	NA
NZ_JXTT01000002	CDS	68457	69053	NA	NA
NZ_JXTT01000002	CDS	69131	70363	NA	NA
NZ_JXTT01000002	CDS	70630	71289	NA	NA
NZ_JXTT01000002	CDS	71443	72336	NA	NA
NZ_JXTT01000002	CDS	72552	74696	NA	NA
NZ_JXTT01000002	CDS	74689	75684	NA	NA
NZ_JXTT01000002	CDS	75695	76480	NA	NA
NZ_JXTT01000002	CDS	76497	77975	NA	NA
NZ_JXTT01000002	CDS	77961	78866	NA	NA
NZ_JXTT01000002	CDS	79012	79758	NA	NA
NZ_JXTT01000002	CDS	79852	80487	NA	NA
NZ_JXTT01000002	CDS	80688	81548	NA	NA
NZ_JXTT01000002	CDS	81771	82850	NA	NA
NZ_JXTT01000002	CDS	82952	84115	NA	NA
NZ_JXTT01000002	CDS	84155	85183	NA	NA
NZ_JXTT01000002	CDS	85557	85982	NA	NA
NZ_JXTT01000002	CDS	86008	86586	NA	NA
NZ_JXTT01000002	CDS	86587	87294	NA	NA
NZ_JXTT01000002	CDS	87282	87959	NA	NA
NZ_JXTT01000002	CDS	87953	88603	NA	NA
NZ_JXTT01000002	CDS	88587	89525	NA	NA
NZ_JXTT01000002	CDS	89518	90348	NA	NA
NZ_JXTT01000002	CDS	90701	91651	NA	NA
NZ_JXTT01000002	CDS	91852	92076	NA	NA
NZ_JXTT01000002	CDS	92332	93117	NA	NA
NZ_JXTT01000002	CDS	93267	93675	NA	NA
NZ_JXTT01000002	TAXONOMY	0	0	Bacteria	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;Enterobacteriaceae; Salmonella.; Salmonella enterica subsp. salamae
NZ_JXTT01000003	VERSION	0	0	NZ_JXTT01000003.1	805303298
NZ_JXTT01000003	STRAIN	0	0	RKS2993	RKS2993
NZ_JXTT01000003	CDS	362	1137	NA	NA
NZ_JXTT01000003	TAXONOMY	0	0	Bacteria	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;Enterobacteriaceae; Salmonella.; Salmonella enterica subsp. salamae
NZ_JXTT01000004	VERSION	0	0	NZ_JXTT01000004.1	805303314
NZ_JXTT01000004	STRAIN	0	0	RKS2993	RKS2993
NZ_JXTT01000004	CDS	1	690	NA	NA
NZ_JXTT01000004	CDS	860	2368	NA	NA
NZ_JXTT01000004	CDS	2911	4902	NA	NA
NZ_JXTT01000004	CDS	5178	5936	NA	NA
NZ_JXTT01000004	CDS	6025	6945	NA	NA
NZ_JXTT01000004	CDS	7190	8080	NA	NA
NZ_JXTT01000004	CDS	8283	9521	NA	NA
NZ_JXTT01000004	CDS	9633	10127	NA	NA
NZ_JXTT01000004	CDS	10166	11173	NA	NA
NZ_JXTT01000004	CDS	11187	12203	NA	NA
NZ_JXTT01000004	CDS	12206	13678	NA	NA
NZ_JXTT01000004	CDS	14209	15297	NA	NA
NZ_JXTT01000004	CDS	15376	16125	NA	NA
NZ_JXTT01000004	CDS	16328	17059	NA	NA
NZ_JXTT01000004	CDS	17205	19181	NA	NA
NZ_JXTT01000004	CDS	19190	19321	NA	NA
NZ_JXTT01000004	CDS	19617	19898	NA	NA
NZ_JXTT01000004	CDS	19972	21126	NA	NA
NZ_JXTT01000004	CDS	21618	23012	NA	NA
NZ_JXTT01000004	CDS	23090	23587	NA	NA
NZ_JXTT01000004	CDS	23682	24389	NA	NA
NZ_JXTT01000004	CDS	24465	25196	NA	NA
NZ_JXTT01000004	CDS	25216	26163	NA	NA
NZ_JXTT01000004	CDS	26376	26939	NA	NA
NZ_JXTT01000004	CDS	26939	27355	NA	NA
NZ_JXTT01000004	CDS	27403	28089	NA	NA
NZ_JXTT01000004	CDS	28221	29201	NA	NA
NZ_JXTT01000004	CDS	29219	29923	NA	NA
NZ_JXTT01000004	CDS	29942	30508	NA	NA
NZ_JXTT01000004	CDS	30505	30795	NA	NA
NZ_JXTT01000004	CDS	30803	31396	NA	NA
NZ_JXTT01000004	CDS	31389	32525	NA	NA
NZ_JXTT01000004	CDS	32617	33624	NA	NA
NZ_JXTT01000004	CDS	33757	34803	NA	NA
NZ_JXTT01000004	CDS	34992	35711	NA	NA
NZ_JXTT01000004	CDS	35761	36087	NA	NA
NZ_JXTT01000004	CDS	36087	36806	NA	NA
NZ_JXTT01000004	CDS	36961	38013	NA	NA
NZ_JXTT01000004	CDS	38041	38316	NA	NA
NZ_JXTT01000004	CDS	38429	39511	NA	NA
NZ_JXTT01000004	CDS	39732	40988	NA	NA
NZ_JXTT01000004	CDS	41050	43185	NA	NA
NZ_JXTT01000004	CDS	43459	43575	NA	NA
NZ_JXTT01000004	CDS	43611	44318	NA	NA
NZ_JXTT01000004	TAXONOMY	0	0	Bacteria	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;Enterobacteriaceae; Salmonella.; Salmonella enterica subsp. salamae
NZ_JXTT01000005	VERSION	0	0	NZ_JXTT01000005.1	805303324
NZ_JXTT01000005	STRAIN	0	0	RKS2993	RKS2993
NZ_JXTT01000005	CDS	194	1471	NA	NA
NZ_JXTT01000005	CDS	1861	1996	NA	NA
NZ_JXTT01000005	CDS	2343	3227	NA	NA
NZ_JXTT01000005	CDS	3366	3692	NA	NA
NZ_JXTT01000005	CDS	3880	4023	NA	NA
NZ_JXTT01000005	CDS	4057	4278	NA	NA
NZ_JXTT01000005	CDS	4275	4742	NA	NA
NZ_JXTT01000005	CDS	5265	7175	NA	NA
NZ_JXTT01000005	CDS	7172	8872	NA	NA
NZ_JXTT01000005	CDS	8997	9695	NA	NA
NZ_JXTT01000005	CDS	9760	10248	NA	NA
NZ_JXTT01000005	CDS	10245	10538	NA	NA
NZ_JXTT01000005	CDS	10734	10929	NA	NA
NZ_JXTT01000005	TAXONOMY	0	0	Bacteria	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;Enterobacteriaceae; Salmonella.; Salmonella enterica subsp. salamae
NZ_JXTT01000006	VERSION	0	0	NZ_JXTT01000006.1	805303329
NZ_JXTT01000006	STRAIN	0	0	RKS2993	RKS2993
NZ_JXTT01000006	CDS	1	164	NA	NA
NZ_JXTT01000006	CDS	161	637	NA	NA
NZ_JXTT01000006	CDS	671	1036	NA	NA
NZ_JXTT01000006	CDS	1070	1790	NA	NA
NZ_JXTT01000006	TAXONOMY	0	0	Bacteria	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales;Enterobacteriaceae; Salmonella.; Salmonella enterica subsp. salamae
NZ_JXTT01000007	VERSION	0	0	NZ_JXTT01000007.1	805303427
NZ_JXTT01000007	STRAIN	0	0	RKS2993	RKS2993
NZ_JXTT01000007	CDS	1	303	NA	NA
NZ_JXTT01000007	CDS	921	1127	NA	NA
NZ_JXTT01000007	CDS	1328	2014	NA	NA
NZ_JXTT01000007	CDS	2737	2997	NA	NA
NZ_JXTT01000007	CDS	3003	3224	NA	NA
NZ_JXTT01000007	CDS	3248	3661	NA	NA
NZ_JXTT01000007	CDS	3668	4660	NA	NA
NZ_JXTT01000007	CDS	4678	5802	NA	NA
NZ_JXTT01000007	CDS	5815	6387	NA	NA
NZ_JXTT01000007	CDS	6434	7474	NA	NA
NZ_JXTT01000007	CDS	7619	8845	NA	NA
NZ_JXTT01000007	CDS	9285	12266	NA	NA
NZ_JXTT01000007	CDS	12384	12854	NA	NA
NZ_JXTT01000007	CDS	12890	14023	NA	NA
NZ_JXTT01000007	CDS	15305	15691	NA	NA
NZ_JXTT01000007	CDS	15703	15957	NA	NA
NZ_JXTT01000007	CDS	15941	16249	NA	NA
NZ_JXTT01000007	CDS	16246	16845	NA	NA
NZ_JXTT01000007	CDS	17156	17515	NA	NA
NZ_JXTT01000007	CDS	17497	18150	NA	NA
NZ_JXTT01000007	CDS	18150	18413	NA	NA
NZ_JXTT01000007	CDS	18419	19195	NA	NA
NZ_JXTT01000007	CDS	19188	20225	NA	NA
NZ_JXTT01000007	CDS	20625	20813	NA	NA
NZ_JXTT01000007	CDS	20865	21206	NA	NA
NZ_JXTT01000007	CDS	21299	21703	NA	NA
NZ_JXTT01000007	CDS	21766	22218	NA	NA
NZ_JXTT01000007	CDS	22215	23771	NA	NA
NZ_JXTT01000007	CDS	23771	24226	NA	NA
NZ_JXTT01000007	CDS	24238	24801	NA	NA
NZ_JXTT01000007	CDS	24809	25141	NA	NA
NZ_JXTT01000007	CDS	25378	25686	NA	NA
NZ_JXTT01000007	CDS	25683	26036	NA	NA
NZ_JXTT01000007	CDS	26033	28060	NA	NA
NZ_JXTT01000007	CDS	28044	29384	NA	NA
NZ_JXTT01000007	CDS	29384	29764	NA	NA
NZ_JXTT01000007	CDS	29757	30179	NA	NA
NZ_JXTT01000007	CDS	30241	31053	NA	NA
NZ_JXTT01000007	CDS	32278	32625	NA	NA
NZ_JXTT01000007	CDS	33106	34845	NA	NA
NZ_JXTT01000007	CDS	34914	36098	NA	NA
NZ_JXTT01000007	CDS	36611	37294	NA	NA
NZ_JXTT01000007	CDS	37398	37955	NA	NA
NZ_JXTT01000007	CDS	37933	39432	NA	NA
NZ_JXTT01000007	CDS	39641	40015	NA	NA
NZ_JXTT01000007	CDS	40030	41331	NA	NA
NZ_JXTT01000007	CDS	41493	42977	NA	NA
NZ_JXTT01000007	CDS	43108	43488	NA	NA
NZ_JXTT01000007	CDS	43488	43973	NA	NA
NZ_JXTT01000007	CDS	44708	45631	NA	NA
NZ_JXTT01000007	CDS	45670	46548	NA	NA
NZ_JXTT01000007	CDS	47125	48429	NA	NA
NZ_JXTT01000007	CDS	48671	48866	NA	NA
NZ_JXTT01000007	CDS	48835	50019	NA	NA
NZ_JXTT01000007	CDS	50130	51602	NA	NA
NZ_JXTT01000007	CDS	51614	53026	NA	NA
NZ_JXTT01000007	CDS	53317	54381	NA	NA
NZ_JXTT01000007	CDS	55051	56907	NA	NA
NZ_JXTT01000007	CDS	57135	58001	NA	NA
NZ_JXTT01000007	CDS	58098	58778	NA	NA
NZ_JXTT01000007	CDS	58778	59830	NA	NA
NZ_JXTT01000007	CDS	59906	60154	NA	NA
NZ_JXTT01000007	CDS	60182	60523	NA	NA
NZ_JXTT01000007	CDS	60516	61004	NA	NA
NZ_JXTT01000007	CDS	60997	61491	NA	NA
NZ_JXTT01000007	CDS	61491	63194	NA	NA
NZ_JXTT01000007	CDS	63191	64369	NA	NA
NZ_JXTT01000007	CDS	64359	65345	NA	NA
NZ_JXTT01000007	CDS	65348	66466	NA	NA
NZ_JXTT01000007	CDS	66656	66943	NA	NA
NZ_JXTT01000007	CDS	67028	68671	NA	NA
NZ_JXTT01000007	CDS	68978	69472	NA	NA
NZ_JXTT01000007	CDS	69543	70046	NA	NA
NZ_JXTT01000007	CDS	70150	70560	NA	NA
NZ_JXTT01000007	CDS	70547	70951	NA	NA
NZ_JXTT01000007	CDS	71074	71958	NA	NA
NZ_JXTT01000007	CDS	72070	72495	NA	NA
NZ_JXTT01000007	CDS	72502	73236	NA	NA
NZ_JXTT01000007	CDS	73229	73366	NA	NA
NZ_JXTT01000007	CDS	73488	74675	NA	NA
NZ_JXTT01000007	CDS	74815	75474	NA	NA
NZ_JXTT01000007	CDS	75538	76455	NA	NA
NZ_JXTT01000007	CDS	76630	77793	NA	NA
NZ_JXTT01000007	CDS	77899	78726	NA	NA
NZ_JXTT01000007	CDS	78912	80366	NA	NA
NZ_JXTT01000007	CDS	80411	80872	NA	NA
NZ_JXTT01000007	CDS	80987	83158	NA	NA
NZ_JXTT01000007	CDS	83265	84677	NA	NA
NZ_JXTT01000007	CDS	84751	85488	NA	NA
NZ_JXTT01000007	CDS	85745	88003	NA	NA
NZ_JXTT01000007	CDS	88133	88525	NA	NA
NZ_JXTT01000007	CDS	88677	89336	NA	NA
NZ_JXTT01000007	CDS	89333	90682	NA	NA
NZ_JXTT01000007	CDS	90790	91371	NA	NA
NZ_JXTT01000007	CDS	91403	91717	NA	NA
NZ_JXTT01000007	CDS	91842	93734	NA	NA
NZ_JXTT01000007	CDS	93762	94343	NA	NA
NZ_JXTT01000007	CDS	94343	95170	NA	NA
NZ_JXTT01000007	CDS	95195	95617	NA	NA
NZ_JXTT01000007	CDS	95614	96246	NA	NA
NZ_JXTT01000007	CDS	96453	97922	NA	NA
NZ_JXTT01000007	CDS	98135	98806	NA	NA
NZ_JXTT01000007	CDS	98812	99975	NA	NA
NZ_JXTT01000007	CDS	100032	100820	NA	NA
NZ_JXTT01000007	CDS	100961	101734	NA	NA
NZ_JXTT01000007	CDS	101801	101977	NA	NA
NZ_JXTT01000007	CDS	102377	104173	NA	NA
NZ_JXTT01000007	CDS	104193	104864	NA	NA
NZ_JXTT01000007	CDS	104879	105556	NA	NA
NZ_JXTT01000007	CDS	105922	106575	NA	NA
NZ_JXTT01000007	CDS	107012	107308	NA	NA
NZ_JXTT01000007	CDS	107382	107591	NA	NA
NZ_JXTT01000007	CDS	107849	108469	NA	NA
NZ_JXTT01000007	CDS	108488	110167	NA	NA
NZ_JXTT01000007	CDS	110268	110465	NA	NA
NZ_JXTT01000007	CDS	110624	112057	NA	NA
NZ_JXTT01000007	CDS	112105	114948	NA	NA
NZ_JXTT01000007	CDS	115065	116366	NA	NA
NZ_JXTT01000007	CDS	116608	117222	NA	NA
NZ_JXTT01000007	CDS	117285	118526	NA	NA
NZ_JXTT01000007	CDS	118631	119452	NA	NA
NZ_JXTT01000007	CDS	119549	119908	NA	NA
NZ_JXTT01000007	CDS	120015	120632	NA	NA
NZ_JXTT01000007	CDS	120685	121626	NA	NA
NZ_JXTT01000007	CDS	121839	122747	NA	NA
NZ_JXTT01000007	CDS	122744	123349	NA	NA
NZ_JXTT01000007	CDS	123398	124861	NA	NA
NZ_JXTT01000007	CDS	124902	125915	NA	NA
NZ_JXTT01000007	CDS	126143	126358	NA	NA
NZ_JXTT01000007	CDS	126594	128339	NA	NA
NZ_JXTT01000007	CDS	128489	130336	NA	NA
NZ_JXTT01000007	CDS	130460	130966	NA	NA
NZ_JXTT01000007	CDS	131498	132265	NA	NA
NZ_JXTT01000007	CDS	132500	133144	NA	NA
NZ_JXTT01000007	CDS	133141	134709	NA	NA
NZ_JXTT01000007	CDS	135102	136622	NA	NA
NZ_JXTT01000007	CDS	137142	138431	NA	NA
NZ_JXTT01000007	CDS	138602	140620	NA	NA
NZ_JXTT01000007	CDS	140654	141790	NA	NA
NZ_JXTT01000007	CDS	141876	142373	NA	NA
NZ_JXTT01000007	CDS	142525	143217	NA	NA
NZ_JXTT01000007	CDS	143305	144303	NA	NA
NZ_JXTT01000007	CDS	144573	145541	NA	NA
NZ_JXTT01000007	CDS	145796	147040	NA	NA
NZ_JXTT01000007	CDS	147127	148614	NA	NA
NZ_JXTT01000007	CDS	148629	150041	NA	NA
NZ_JXTT01000007	CDS	150516	151814	NA	NA
NZ_JXTT01000007	CDS	152008	152784	NA	NA
NZ_JXTT01000007	CDS	153132	153794	NA	NA
NZ_JXTT01000007	CDS	153798	154181	NA	NA
NZ_JXTT01000007	CDS	154326	154694	NA	NA
NZ_JXTT01000007	CDS	154736	155041	NA	NA
NZ_JXTT01000007	CDS	155044	155442	NA	NA
NZ_JXTT01000007	CDS	155439	155738	NA	NA
NZ_JXTT01000007	CDS	155986	156378	NA	NA
NZ_JXTT01000007	CDS	156445	157431	NA	NA
NZ_JXTT01000007	CDS	157555	157920	NA	NA
NZ_JXTT01000007	CDS	157959	158855	NA	NA
NZ_JXTT01000007	CDS	158960	159661	NA	NA
NZ_JXTT01000007	CDS	159685	159849	NA	NA
NZ_JXTT01000007	CDS	159962	161272	NA	NA
NZ_JXTT01000007	CDS	161298	162629	NA	NA
NZ_JXTT01000007	CDS	162945	164309	NA	NA
NZ_JXTT01000007	CDS	164379	166673	NA	NA
NZ_JXTT01000007	CDS	166707	167915	NA	NA
NZ_JXTT01000007	CDS	167982	169313	NA	NA
NZ_JXTT01000007	CDS	169334	170323	NA	NA
NZ_JXTT01000007	CDS	170421	171359	NA	NA
NZ_JXTT01000007	CDS	172689	173834	NA	NA
NZ_JXTT01000007	CDS	173932	174822	NA	NA
NZ_JXTT01000007	CDS	174848	175618	NA	NA
NZ_JXTT01000007	CDS	176150	177721	NA	NA
NZ_JXTT01000007	CDS	177979	178833	NA	NA
NZ_JXTT01000007	CDS	178954	180225	NA	NA
NZ_JXTT01000007	CDS	180240	180704	NA	NA
NZ_JXTT01000007	CDS	180735	181019	NA	NA
NZ_JXTT01000007	CDS	181023	182396	NA	NA
NZ_JXTT01000007	CDS	182440	183483	NA	NA
NZ_JXTT01000007	CDS	183594	184367	NA	NA
NZ_JXTT01000007	CDS	184691	185803	NA	NA
NZ_JXTT01000007	CDS	185800	186360	NA	NA
NZ_JXTT01000007	CDS	186341	186667	NA	NA
NZ_JXTT01000007	CDS	186995	187858	NA	NA
NZ_JXTT01000007	CDS	187922	189973	NA	NA
NZ_JXTT01000007	CDS	189931	190326	NA	NA
NZ_JXTT01000007	CDS	190348	190938	NA	NA
NZ_JXTT01000007	CDS	190948	191523	NA	NA
NZ_JXTT01000007	CDS	191590	192225	NA	NA
NZ_JXTT01000007	CDS	192356	192874	NA	NA
NZ_JXTT01000007	CDS	192854	193297	NA	NA
NZ_JXTT01000007	CDS	193350	193652	NA	NA
NZ_JXTT01000007	CDS	193639	194142	NA	NA
NZ_JXTT01000007	CDS	194136	194660	NA	NA
NZ_JXTT01000007	CDS	194877	195872	NA	NA
NZ_JXTT01000007	CDS	195881	196759	NA	NA
NZ_JXTT01000007	CDS	196913	197920	NA	NA
NZ_JXTT01000007	CDS	198008	199252	NA	NA
NZ_JXTT01000007	CDS	199406	201295	NA	NA
NZ_JXTT01000007	CDS	201474	202358	NA	NA
NZ_JXTT01000007	CDS	202468	204603	NA	NA
NZ_JXTT01000007	CDS	204844	205113	NA	NA
NZ_JXTT01000007	CDS	205268	206212	NA	NA
NZ_JXTT01000007	CDS	206212	206613	NA	NA
NZ_JXTT01000007	CDS	206721	209399	NA	NA
NZ_JXTT01000007	CDS	209424	210926	NA	NA
NZ_JXTT01000007	CDS	210954	211406	NA	NA
NZ_JXTT01000007	CDS	212035	213378	NA	NA
NZ_JXTT01000007	CDS	213675	214007	NA	NA
NZ_JXTT01000007	CDS	214230	215567	NA	NA
NZ_JXTT01000007	CDS	215560	216408	NA	NA
NZ_JXTT01000007	CDS	216512	218446	NA	NA
NZ_JXTT01000007	CDS	218550	219176	NA	NA
NZ_JXTT01000007	CDS	219303	219596	NA	NA
NZ_JXTT01000007	CDS	219752	220228	NA	NA
NZ_JXTT01000007	CDS	220282	220383	NA	NA
NZ_JXTT01000007	CDS	220476	221909	NA	NA
NZ_JXTT01000007	CDS	222010	223182	NA	NA
NZ_JXTT01000007	CDS	223198	224163	NA	NA
NZ_JXTT01000007	CDS	224293	224550	NA	NA
NZ_JXTT01000007	CDS	224570	224881	NA	NA
NZ_JXTT01000007	CDS	225140	226111	NA	NA
NZ_JXTT01000007	CDS	226336	226623	NA	NA
NZ_JXTT01000007	CDS	226682	227941	NA	NA
NZ_JXTT01000007	CDS	227995	228249	NA	NA
NZ_JXTT01000007	CDS	228436	228732	NA	NA
NZ_JXTT01000007	CDS	228732	229367	NA	NA
NZ_JXTT01000007	CDS	229386	229937	NA	NA
NZ_JXTT01000007	CDS	229942	230724	NA	NA
NZ_JXTT01000007	CDS	230732	231544	NA	NA
NZ_JXTT01000007	CDS	231757	232734	NA	NA
NZ_JXTT01000007	CDS	232748	233734	NA	NA
NZ_JXTT01000007	CDS	233755	234321	NA	NA
NZ_JXTT01000007	CDS	234318	234893	NA	NA
NZ_JXTT01000007	CDS	234862	235416	NA	NA
NZ_JXTT01000007	CDS	235423	236148	NA	NA
NZ_JXTT01000007	CDS	236196	237629	NA	NA
NZ_JXTT01000007	CDS	237652	237939	NA	NA
NZ_JXTT01000007	CDS	238057	238548	NA	NA
NZ_JXTT01000007	CDS	238594	239448	NA	NA
NZ_JXTT01000007	CDS	239445	239717	NA	NA
NZ_JXTT01000007	CDS	239954	240586	NA	NA
NZ_JXTT01000007	CDS	240661	241389	NA	NA
NZ_JXTT01000007	CDS	241386	242039	NA	NA
NZ_JXTT01000007	CDS	242269	244605	NA	NA
NZ_JXTT01000007	CDS	244699	245628	NA	NA
NZ_JXTT01000007	CDS	246161	246421	NA	NA
NZ_JXTT01000007	CDS	246424	250770	NA	NA
NZ_JXTT01000007	CDS	250780	252198	NA	NA
NZ_JXTT01000007	CDS	252406	253479	NA	NA
NZ_JXTT01000007	CDS	253626	254879	NA	NA
NZ_JXTT01000007	CDS	254866	256146	NA	NA
NZ_JXTT01000007	CDS	256187	257041	NA	NA
NZ_JXTT01000007	CDS	257041	257580	NA	NA
NZ_JXTT01000007	CDS	257580	258056	NA	NA
NZ_JXTT01000007	CDS	258053	258562	NA	NA
NZ_JXTT01000007	CDS	258581	259333	NA	NA
NZ_JXTT01000007	CDS	259351	261933	NA	NA
NZ_JXTT01000007	CDS	262017	262577	NA	NA
NZ_JXTT01000007	CDS	263402	263869	NA	NA
NZ_JXTT01000007	CDS	263866	264741	NA	NA
NZ_JXTT01000007	CDS	264738	265427	NA	NA
NZ_JXTT01000007	CDS	265474	266964	NA	NA
NZ_JXTT01000007	CDS	267080	267973	NA	NA
NZ_JXTT01000007	CDS	268108	268899	NA	NA
NZ_JXTT01000007	CDS	269008	269508	NA	NA
NZ_JXTT01000007	CDS	269514	270152	NA	NA
NZ_JXTT01000007	CDS	270466	270858	NA	NA
NZ_JXTT01000007	CDS	270874	271302	NA	NA
NZ_JXTT01000007	CDS	271604	272728	NA	NA
NZ_JXTT01000007	CDS	272921	273319	NA	NA
NZ_JXTT01000007	CDS	273476	274843	NA	NA
NZ_JXTT01000007	CDS	274936	276006	NA	NA
NZ_JXTT01000007	CDS	276083	277021	NA	NA
NZ_JXTT01000007	CDS	277436	277906	NA	NA
NZ_JXTT01000007	CDS	278271	278534	NA	NA
NZ_JXTT01000007	CDS	278638	278904	NA	NA
NZ_JXTT01000007	CDS	278964	279236	NA	NA
NZ_JXTT01000007	CDS	279408	281375	NA	NA
NZ_JXTT01000007	CDS	281381	282313	NA	NA
NZ_JXTT01000007	CDS	282321	282524	NA	NA
NZ_JXTT01000007	CDS	282706	283635	NA	NA
NZ_JXTT01000007	CDS	283770	285215	NA	NA
NZ_JXTT01000007	CDS	285360	289160	NA	NA
NZ_JXTT01000007	CDS	289267	290736	NA	NA
NZ_JXTT01000007	CDS	290726	291319	NA	NA
NZ_JXTT01000007	CDS	291328	291816	NA	NA
NZ_JXTT01000007	CDS	291816	292871	NA	NA
NZ_JXTT01000007	CDS	292936	293979	NA	NA
NZ_JXTT01000007	CDS	294087	294278	NA	NA
NZ_JXTT01000007	CDS	294287	296227	NA	NA
NZ_JXTT01000007	CDS	296431	297405	NA	NA
NZ_JXTT01000007	CDS	297523	298527	NA	NA
NZ_JXTT01000007	CDS	298528	299127	NA	NA
NZ_JXTT01000007	CDS	299520	299990	NA	NA
NZ_JXTT01000007	CDS	300001	301350	NA	NA
NZ_JXTT01000007	CDS	301459	301701	NA	NA
NZ_JXTT01000007	CDS	301691	303142	NA	NA
NZ_JXTT01000007	CDS	303154	304035	NA	NA
NZ_JXTT01000007	CDS	304173	304811	NA	NA
NZ_JXTT01000007	CDS	305198	306163	NA	NA
NZ_JXTT01000007	CDS	306189	306485	NA	NA
NZ_JXTT01000007	CDS	306571	307455	NA	NA
NZ_JXTT01000007	CDS	307538	307702	NA	NA
NZ_JXTT01000007	CDS	307853	309934	NA	NA
NZ_JXTT01000007	CDS	309956	310618	NA	NA
NZ_JXTT01000007	CDS	311032	312189	NA	NA
NZ_JXTT01000007	CDS	312201	315314	NA	NA
NZ_JXTT01000007	CDS	315552	315773	NA	NA
